,MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
189,Isomap,spambase,_train,SVM,NONE,NONE,0.37,0.61,0.39,0.4600000000000001,0.0,0.0,0.5
190,Isomap,spectf-heart,_train,ABC,NONE,NONE,0.8460000000000001,0.8420000000000001,0.7699999999999999,0.8440000000000001,0.8019999999999999,0.648,0.8059814241486067
191,Isomap,spectf-heart,_train,DTREE,NONE,NONE,0.8759999999999999,0.8720000000000001,0.8219999999999998,0.8720000000000001,0.8420000000000001,0.7140000000000001,0.8455211558307534
192,Isomap,spectf-heart,_train,GNB,NONE,NONE,0.836,0.706,0.858,0.718,0.76,0.5720000000000001,0.7805861713106295
193,Isomap,spectf-heart,_train,KNN,NONE,NONE,0.754,0.6920000000000001,0.7,0.708,0.696,0.4859999999999999,0.69690608875129
194,Isomap,spectf-heart,_train,LRG,NONE,NONE,0.53,0.728,0.272,0.61,0.0,0.0,0.5
195,Isomap,spectf-heart,_train,MLP,NONE,NONE,0.6980000000000001,0.7340000000000001,0.386,0.6799999999999999,0.4000000000000001,0.17400000000000002,0.5599442724458206
196,Isomap,spectf-heart,_train,QDA,NONE,NONE,0.91,0.902,0.73,0.8880000000000001,0.792,0.642,0.8157894736842106
197,Isomap,spectf-heart,_train,RF,NONE,NONE,0.91,0.91,0.8019999999999999,0.904,0.8440000000000001,0.7220000000000001,0.8546563467492261
198,Isomap,spectf-heart,_train,SGD,NONE,NONE,0.5920000000000001,0.6980000000000001,0.388,0.61,0.134,0.08800000000000001,0.5431372549019609
199,Isomap,spectf-heart,_train,SVM,NONE,NONE,0.53,0.728,0.272,0.61,0.0,0.0,0.5
200,Isomap,statlog-german-credit,_train,ABC,NONE,NONE,0.742,0.7619999999999999,0.5840000000000001,0.7440000000000001,0.636,0.41200000000000003,0.6719047619047621
201,Isomap,statlog-german-credit,_train,DTREE,NONE,NONE,0.6839999999999999,0.6759999999999999,0.5700000000000001,0.6779999999999999,0.608,0.376,0.6238095238095238
202,Isomap,statlog-german-credit,_train,GNB,NONE,NONE,0.6279999999999999,0.426,0.644,0.41200000000000003,0.4600000000000001,0.20800000000000002,0.5347619047619048
203,Isomap,statlog-german-credit,_train,KNN,NONE,NONE,0.6679999999999999,0.696,0.452,0.6659999999999999,0.484,0.24400000000000005,0.5754761904761905
204,Isomap,statlog-german-credit,_train,LRG,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
205,Isomap,statlog-german-credit,_train,MLP,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
206,Isomap,statlog-german-credit,_train,QDA,NONE,NONE,0.6859999999999999,0.526,0.68,0.53,0.5700000000000001,0.318,0.6021428571428572
207,Isomap,statlog-german-credit,_train,RF,NONE,NONE,0.75,0.762,0.542,0.7360000000000001,0.59,0.354,0.6511904761904762
208,Isomap,statlog-german-credit,_train,SGD,NONE,NONE,0.41,0.6199999999999999,0.38,0.4920000000000001,0.0,0.0,0.5
209,Isomap,statlog-german-credit,_train,SVM,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
210,Isomap,statlog-german-credit-numeric,_train,ABC,NONE,NONE,0.728,0.7360000000000001,0.596,0.7299999999999999,0.638,0.41200000000000003,0.665952380952381
211,Isomap,statlog-german-credit-numeric,_train,DTREE,NONE,NONE,0.7,0.7,0.5800000000000001,0.7,0.622,0.39,0.6392857142857142
212,Isomap,statlog-german-credit-numeric,_train,GNB,NONE,NONE,0.722,0.7040000000000001,0.642,0.71,0.6679999999999999,0.452,0.6747619047619047
213,Isomap,statlog-german-credit-numeric,_train,KNN,NONE,NONE,0.71,0.726,0.5279999999999999,0.708,0.5720000000000001,0.33399999999999996,0.6273809523809524
214,Isomap,statlog-german-credit-numeric,_train,LRG,NONE,NONE,0.7060000000000001,0.7040000000000001,0.336,0.6100000000000001,0.236,0.062,0.5221428571428571
215,Isomap,statlog-german-credit-numeric,_train,MLP,NONE,NONE,0.76,0.772,0.6100000000000001,0.76,0.66,0.444,0.6904761904761905
216,Isomap,statlog-german-credit-numeric,_train,QDA,NONE,NONE,0.74,0.7120000000000001,0.6719999999999999,0.72,0.6900000000000001,0.48,0.6942857142857144
217,Isomap,statlog-german-credit-numeric,_train,RF,NONE,NONE,0.752,0.7619999999999999,0.5379999999999999,0.736,0.5860000000000001,0.35600000000000004,0.6502380952380953
218,Isomap,statlog-german-credit-numeric,_train,SGD,NONE,NONE,0.662,0.6980000000000001,0.42,0.63,0.31199999999999994,0.168,0.5595238095238095
219,Isomap,statlog-german-credit-numeric,_train,SVM,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
220,Isomap,thoracic-surgery,_train,ABC,NONE,NONE,0.758,0.8160000000000001,0.2240000000000001,0.784,0.23600000000000004,0.098,0.5199999999999999
221,Isomap,thoracic-surgery,_train,DTREE,NONE,NONE,0.736,0.718,0.25599999999999995,0.728,0.336,0.132,0.4873214285714286
222,Isomap,thoracic-surgery,_train,GNB,NONE,NONE,0.7739999999999999,0.65,0.442,0.6679999999999999,0.466,0.2280000000000001,0.5475000000000001
223,Isomap,thoracic-surgery,_train,KNN,NONE,NONE,0.72,0.826,0.14400000000000002,0.772,0.0,0.0,0.485
224,Isomap,thoracic-surgery,_train,LRG,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
225,Isomap,thoracic-surgery,_train,MLP,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
226,Isomap,thoracic-surgery,_train,QDA,NONE,NONE,0.736,0.568,0.418,0.5780000000000001,0.32799999999999996,0.15,0.4928571428571429
227,Isomap,thoracic-surgery,_train,RF,NONE,NONE,0.752,0.8320000000000001,0.158,0.778,0.054000000000000006,0.016,0.4946428571428571
228,Isomap,thoracic-surgery,_train,SGD,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
229,Isomap,thoracic-surgery,_train,SVM,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
230,Isomap,thyroid-hypothyroid,_train,ABC,NONE,NONE,0.978,0.98,0.778,0.978,0.8699999999999999,0.7759999999999999,0.8798380707472532
231,Isomap,thyroid-hypothyroid,_train,DTREE,NONE,NONE,0.984,0.984,0.8859999999999999,0.984,0.93,0.8759999999999999,0.934570243484823
232,Isomap,thyroid-hypothyroid,_train,GNB,NONE,NONE,0.972,0.952,0.954,0.958,0.952,0.904,0.9509821485222052
233,Isomap,thyroid-hypothyroid,_train,KNN,NONE,NONE,0.982,0.982,0.768,0.98,0.8640000000000001,0.764,0.8738740495358381
234,Isomap,thyroid-hypothyroid,_train,LRG,NONE,NONE,0.978,0.978,0.626,0.976,0.7759999999999999,0.6279999999999999,0.8028461806283127
235,Isomap,thyroid-hypothyroid,_train,MLP,NONE,NONE,0.984,0.984,0.7759999999999999,0.984,0.868,0.774,0.8777640323371532
236,Isomap,thyroid-hypothyroid,_train,QDA,NONE,NONE,0.924,0.944,0.2260000000000001,0.932,0.23,0.17400000000000002,0.5853599114064231
237,Isomap,thyroid-hypothyroid,_train,RF,NONE,NONE,0.988,0.988,0.8420000000000001,0.988,0.91,0.8420000000000001,0.9146070081841712
238,Isomap,thyroid-hypothyroid,_train,SGD,NONE,NONE,0.982,0.982,0.716,0.982,0.8320000000000001,0.7160000000000001,0.8487411440635567
239,Isomap,thyroid-hypothyroid,_train,SVM,NONE,NONE,0.976,0.976,0.5579999999999999,0.972,0.728,0.5559999999999999,0.7666778528320779
240,Isomap,thyroid-sick-euthyroid,_train,ABC,NONE,NONE,0.954,0.9559999999999998,0.732,0.954,0.8320000000000001,0.7060000000000001,0.8437214009778906
241,Isomap,thyroid-sick-euthyroid,_train,DTREE,NONE,NONE,0.96,0.96,0.794,0.96,0.8720000000000001,0.772,0.8778523674441052
242,Isomap,thyroid-sick-euthyroid,_train,GNB,NONE,NONE,0.916,0.7959999999999999,0.8059999999999999,0.836,0.8,0.6420000000000001,0.8012374327216595
243,Isomap,thyroid-sick-euthyroid,_train,KNN,NONE,NONE,0.8759999999999999,0.904,0.27,0.8880000000000001,0.438,0.20600000000000002,0.5870731910959421
244,Isomap,thyroid-sick-euthyroid,_train,LRG,NONE,NONE,0.828,0.91,0.094,0.8620000000000001,0.026000000000000002,0.004,0.5012014898474108
245,Isomap,thyroid-sick-euthyroid,_train,MLP,NONE,NONE,0.954,0.958,0.6340000000000001,0.95,0.7679999999999999,0.61,0.7946768908701026
246,Isomap,thyroid-sick-euthyroid,_train,QDA,NONE,NONE,0.82,0.91,0.09,0.86,0.0,0.0,0.5
247,Isomap,thyroid-sick-euthyroid,_train,RF,NONE,NONE,0.97,0.972,0.768,0.97,0.858,0.7540000000000001,0.8681438203711587
248,Isomap,thyroid-sick-euthyroid,_train,SGD,NONE,NONE,0.852,0.91,0.11599999999999999,0.866,0.1,0.03,0.5130366739502745
249,Isomap,thyroid-sick-euthyroid,_train,SVM,NONE,NONE,0.82,0.91,0.09,0.86,0.0,0.0,0.5
250,Isomap,vertebra-column-2c,_train,ABC,NONE,NONE,0.8019999999999999,0.7979999999999999,0.7499999999999998,0.8019999999999999,0.77,0.598,0.7738095238095238
251,Isomap,vertebra-column-2c,_train,DTREE,NONE,NONE,0.78,0.78,0.708,0.78,0.7379999999999999,0.546,0.7438095238095238
252,Isomap,vertebra-column-2c,_train,GNB,NONE,NONE,0.8160000000000001,0.774,0.8160000000000001,0.78,0.792,0.624,0.7940476190476191
253,Isomap,vertebra-column-2c,_train,KNN,NONE,NONE,0.7959999999999999,0.79,0.728,0.79,0.748,0.5679999999999998,0.7588095238095238
254,Isomap,vertebra-column-2c,_train,LRG,NONE,NONE,0.7020000000000001,0.716,0.508,0.6839999999999999,0.534,0.29400000000000004,0.6123809523809524
255,Isomap,vertebra-column-2c,_train,MLP,NONE,NONE,0.8219999999999998,0.818,0.782,0.8219999999999998,0.7959999999999999,0.642,0.8011904761904761
256,Isomap,vertebra-column-2c,_train,QDA,NONE,NONE,0.8380000000000001,0.784,0.8460000000000001,0.794,0.8119999999999999,0.6540000000000001,0.8166666666666668
257,Isomap,vertebra-column-2c,_train,RF,NONE,NONE,0.8219999999999998,0.8219999999999998,0.7619999999999999,0.82,0.7859999999999999,0.624,0.7930952380952381
258,Isomap,vertebra-column-2c,_train,SGD,NONE,NONE,0.8160000000000001,0.74,0.6839999999999999,0.7060000000000001,0.604,0.426,0.7102380952380953
259,Isomap,vertebra-column-2c,_train,SVM,NONE,NONE,0.4600000000000001,0.68,0.32,0.55,0.0,0.0,0.5
260,Isomap,wdbc,_train,ABC,NONE,NONE,0.962,0.962,0.942,0.96,0.948,0.906,0.9514444548427516
261,Isomap,wdbc,_train,DTREE,NONE,NONE,0.938,0.938,0.93,0.938,0.932,0.8719999999999999,0.9332324047645044
262,Isomap,wdbc,_train,GNB,NONE,NONE,0.8440000000000001,0.8140000000000001,0.85,0.8160000000000001,0.8280000000000001,0.6839999999999999,0.8326417159286468
263,Isomap,wdbc,_train,KNN,NONE,NONE,0.922,0.92,0.898,0.92,0.908,0.828,0.9100607521095564
264,Isomap,wdbc,_train,LRG,NONE,NONE,0.8380000000000001,0.78,0.63,0.7459999999999999,0.632,0.41,0.7033222591362127
265,Isomap,wdbc,_train,MLP,NONE,NONE,0.9179999999999999,0.9179999999999999,0.884,0.916,0.898,0.8119999999999999,0.9002381212338632
266,Isomap,wdbc,_train,QDA,NONE,NONE,0.908,0.9,0.906,0.9,0.9,0.8140000000000001,0.9019542968404742
267,Isomap,wdbc,_train,RF,NONE,NONE,0.954,0.954,0.948,0.954,0.95,0.906,0.951470125663542
268,Isomap,wdbc,_train,SGD,NONE,NONE,0.906,0.906,0.8640000000000001,0.904,0.8799999999999999,0.7819999999999999,0.8851297708733018
269,Isomap,wdbc,_train,SVM,NONE,NONE,0.39,0.63,0.37,0.48,0.0,0.0,0.5
270,Isomap,wholesale-channel,_train,ABC,NONE,NONE,0.866,0.866,0.8280000000000001,0.866,0.8440000000000001,0.716,0.8455697030419416
271,Isomap,wholesale-channel,_train,DTREE,NONE,NONE,0.85,0.85,0.8099999999999999,0.85,0.828,0.6859999999999999,0.8287197684450753
272,Isomap,wholesale-channel,_train,GNB,NONE,NONE,0.8859999999999999,0.8800000000000001,0.8639999999999999,0.8800000000000001,0.8719999999999999,0.7659999999999999,0.8735536166541426
273,Isomap,wholesale-channel,_train,KNN,NONE,NONE,0.8640000000000001,0.858,0.8380000000000001,0.858,0.8480000000000001,0.72,0.8479808521889176
274,Isomap,wholesale-channel,_train,LRG,NONE,NONE,0.836,0.8400000000000001,0.7700000000000001,0.836,0.7959999999999999,0.642,0.8045023795608249
275,Isomap,wholesale-channel,_train,MLP,NONE,NONE,0.8779999999999999,0.8779999999999999,0.836,0.8779999999999999,0.8539999999999999,0.736,0.8571332554061952
276,Isomap,wholesale-channel,_train,QDA,NONE,NONE,0.8959999999999999,0.8860000000000001,0.892,0.89,0.89,0.7939999999999998,0.8902202833208094
277,Isomap,wholesale-channel,_train,RF,NONE,NONE,0.91,0.91,0.8779999999999999,0.91,0.8939999999999999,0.8,0.8936948595919958
278,Isomap,wholesale-channel,_train,SGD,NONE,NONE,0.8400000000000001,0.8119999999999999,0.7660000000000001,0.7999999999999999,0.762,0.594,0.7865979237983914
279,Isomap,wholesale-channel,_train,SVM,NONE,NONE,0.8380000000000001,0.8379999999999999,0.7879999999999999,0.8360000000000001,0.8079999999999999,0.6579999999999999,0.8139131947343521
280,Isomap,wilt,_train,ABC,NONE,NONE,0.972,0.974,0.606,0.97,0.76,0.5999999999999999,0.7891801330563915
281,Isomap,wilt,_train,DTREE,NONE,NONE,0.9640000000000001,0.9640000000000001,0.6779999999999999,0.9640000000000001,0.8059999999999999,0.6659999999999999,0.8206527808846757
282,Isomap,wilt,_train,GNB,NONE,NONE,0.908,0.95,0.062,0.922,0.048,0.012,0.5056599411517444
283,Isomap,wilt,_train,KNN,NONE,NONE,0.978,0.978,0.7440000000000001,0.978,0.85,0.7419999999999999,0.8609480824618118
284,Isomap,wilt,_train,LRG,NONE,NONE,0.898,0.95,0.05,0.9200000000000002,0.0,0.0,0.5
285,Isomap,wilt,_train,MLP,NONE,NONE,0.978,0.978,0.6839999999999999,0.978,0.8160000000000001,0.6839999999999999,0.8306507846197416
286,Isomap,wilt,_train,QDA,NONE,NONE,0.97,0.9759999999999998,0.638,0.97,0.784,0.634,0.804813348709145
287,Isomap,wilt,_train,RF,NONE,NONE,0.976,0.976,0.6559999999999999,0.974,0.7959999999999999,0.6519999999999999,0.815849259728233
288,Isomap,wilt,_train,SGD,NONE,NONE,0.898,0.95,0.05,0.9200000000000002,0.0,0.0,0.5
289,Isomap,wilt,_train,SVM,NONE,NONE,0.898,0.95,0.05,0.9200000000000002,0.0,0.0,0.5
290,Isomap,x18data,_train,ABC,NONE,NONE,0.944,0.952,0.316,0.944,0.462,0.29600000000000004,0.6341263190564866
291,Isomap,x18data,_train,DTREE,NONE,NONE,0.95,0.95,0.4380000000000001,0.95,0.6319999999999999,0.424,0.6946663563004345
292,Isomap,x18data,_train,GNB,NONE,NONE,0.946,0.674,0.7780000000000001,0.768,0.72,0.522,0.7251194909993793
293,Isomap,x18data,_train,KNN,NONE,NONE,0.94,0.958,0.15600000000000006,0.942,0.264,0.128,0.5569320297951583
294,Isomap,x18data,_train,LRG,NONE,NONE,0.9179999999999999,0.958,0.042,0.938,0.0,0.0,0.5
295,Isomap,x18data,_train,MLP,NONE,NONE,0.9179999999999999,0.958,0.042,0.938,0.0,0.0,0.5
296,Isomap,x18data,_train,QDA,NONE,NONE,0.9179999999999999,0.958,0.042,0.938,0.0,0.0,0.5
297,Isomap,x18data,_train,RF,NONE,NONE,0.944,0.96,0.18000000000000002,0.9479999999999998,0.28600000000000003,0.156,0.5705493482309125
298,Isomap,x18data,_train,SGD,NONE,NONE,0.9179999999999999,0.958,0.042,0.938,0.0,0.0,0.5
299,Isomap,x18data,_train,SVM,NONE,NONE,0.9179999999999999,0.958,0.042,0.938,0.0,0.0,0.5
300,Isomap,x1data,_train,ABC,NONE,NONE,0.92,0.92,0.6359999999999999,0.92,0.75,0.5880000000000001,0.778360655737705
301,Isomap,x1data,_train,DTREE,NONE,NONE,0.924,0.9279999999999999,0.638,0.9259999999999999,0.752,0.5920000000000001,0.7817213114754098
302,Isomap,x1data,_train,GNB,NONE,NONE,0.9399999999999998,0.884,0.934,0.898,0.904,0.8160000000000001,0.9083411397345824
303,Isomap,x1data,_train,KNN,NONE,NONE,0.934,0.9359999999999999,0.664,0.932,0.772,0.622,0.7993403590944574
304,Isomap,x1data,_train,LRG,NONE,NONE,0.8,0.9,0.1,0.85,0.0,0.0,0.5
305,Isomap,x1data,_train,MLP,NONE,NONE,0.914,0.922,0.512,0.912,0.654,0.4619999999999999,0.7152927400468384
306,Isomap,x1data,_train,QDA,NONE,NONE,0.9259999999999999,0.8799999999999999,0.8340000000000001,0.8939999999999999,0.852,0.74,0.8560889929742389
307,Isomap,x1data,_train,RF,NONE,NONE,0.934,0.938,0.638,0.9340000000000002,0.7500000000000001,0.5980000000000001,0.7883879781420765
308,Isomap,x1data,_train,SGD,NONE,NONE,0.8,0.9,0.1,0.85,0.0,0.0,0.5
309,Isomap,x1data,_train,SVM,NONE,NONE,0.8,0.9,0.1,0.85,0.0,0.0,0.5
310,Isomap,x20data,_train,ABC,NONE,NONE,0.9419999999999998,0.96,0.11400000000000005,0.948,0.272,0.09000000000000001,0.5381277884459221
311,Isomap,x20data,_train,DTREE,NONE,NONE,0.948,0.95,0.362,0.95,0.5720000000000001,0.35,0.6572183530295937
312,Isomap,x20data,_train,GNB,NONE,NONE,0.94,0.9259999999999999,0.266,0.932,0.472,0.246,0.5966354742865878
313,Isomap,x20data,_train,KNN,NONE,NONE,0.94,0.96,0.07200000000000001,0.9479999999999998,0.18800000000000008,0.042,0.5171602673723564
314,Isomap,x20data,_train,LRG,NONE,NONE,0.93,0.96,0.04,0.944,0.0,0.0,0.5
315,Isomap,x20data,_train,MLP,NONE,NONE,0.93,0.96,0.044,0.942,0.034,0.006,0.5019294214681278
316,Isomap,x20data,_train,QDA,NONE,NONE,0.944,0.942,0.272,0.942,0.48,0.252,0.6070972616306657
317,Isomap,x20data,_train,RF,NONE,NONE,0.96,0.968,0.2240000000000001,0.958,0.4280000000000001,0.20600000000000002,0.5945232613313207
318,Isomap,x20data,_train,SGD,NONE,NONE,0.93,0.96,0.04,0.944,0.0,0.0,0.5
319,Isomap,x20data,_train,SVM,NONE,NONE,0.93,0.96,0.04,0.944,0.0,0.0,0.5
320,Isomap,x30data,_train,ABC,NONE,NONE,0.96,0.96,0.772,0.96,0.8480000000000001,0.7459999999999999,0.8651770155977729
321,Isomap,x30data,_train,DTREE,NONE,NONE,0.944,0.942,0.75,0.944,0.8320000000000001,0.71,0.8465398019465341
322,Isomap,x30data,_train,GNB,NONE,NONE,0.922,0.55,0.8759999999999999,0.6100000000000001,0.6559999999999999,0.434,0.7132491818606826
323,Isomap,x30data,_train,KNN,NONE,NONE,0.958,0.96,0.682,0.958,0.7879999999999999,0.6579999999999999,0.8205650473883292
324,Isomap,x30data,_train,LRG,NONE,NONE,0.812,0.898,0.102,0.8560000000000001,0.0,0.0,0.5
325,Isomap,x30data,_train,MLP,NONE,NONE,0.956,0.958,0.6459999999999999,0.956,0.768,0.622,0.8016403162055337
326,Isomap,x30data,_train,QDA,NONE,NONE,0.8400000000000001,0.7260000000000001,0.358,0.73,0.29600000000000004,0.15,0.5425838327170724
327,Isomap,x30data,_train,RF,NONE,NONE,0.9559999999999998,0.9559999999999998,0.7,0.954,0.8059999999999999,0.674,0.8282483318458074
328,Isomap,x30data,_train,SGD,NONE,NONE,0.916,0.9359999999999999,0.4980000000000001,0.924,0.5820000000000001,0.45,0.7167625058438523
329,Isomap,x30data,_train,SVM,NONE,NONE,0.812,0.898,0.102,0.8560000000000001,0.0,0.0,0.5
330,Isomap,x31data,_train,ABC,NONE,NONE,0.92,0.9260000000000002,0.514,0.924,0.6639999999999999,0.474,0.7220903110047846
331,Isomap,x31data,_train,DTREE,NONE,NONE,0.902,0.898,0.5379999999999999,0.9,0.6740000000000002,0.478,0.7159579346092505
332,Isomap,x31data,_train,GNB,NONE,NONE,0.8780000000000001,0.19,0.8620000000000001,0.192,0.3140000000000001,0.094,0.5263576555023923
333,Isomap,x31data,_train,KNN,NONE,NONE,0.906,0.916,0.414,0.908,0.5820000000000001,0.362,0.6657157097288676
334,Isomap,x31data,_train,LRG,NONE,NONE,0.8160000000000001,0.902,0.098,0.858,0.0,0.0,0.5
335,Isomap,x31data,_train,MLP,NONE,NONE,0.908,0.916,0.254,0.89,0.408,0.184,0.5841148325358853
336,Isomap,x31data,_train,QDA,NONE,NONE,0.8540000000000001,0.7040000000000001,0.434,0.722,0.362,0.18,0.5684758771929825
337,Isomap,x31data,_train,RF,NONE,NONE,0.92,0.924,0.484,0.922,0.648,0.44,0.7049501594896331
338,Isomap,x31data,_train,SGD,NONE,NONE,0.858,0.8200000000000001,0.33,0.8119999999999999,0.256,0.16399999999999998,0.5754655103668261
339,Isomap,x31data,_train,SVM,NONE,NONE,0.8160000000000001,0.902,0.098,0.858,0.0,0.0,0.5
340,Isomap,x32data,_train,ABC,NONE,NONE,0.988,0.986,0.9,0.986,0.9399999999999998,0.8960000000000001,0.9433333333333334
341,Isomap,x32data,_train,DTREE,NONE,NONE,0.976,0.976,0.8800000000000001,0.976,0.9260000000000002,0.8639999999999999,0.9272129112352576
342,Isomap,x32data,_train,GNB,NONE,NONE,0.94,0.932,0.732,0.9359999999999999,0.8220000000000001,0.6900000000000001,0.8332898820608318
343,Isomap,x32data,_train,KNN,NONE,NONE,0.994,0.988,0.94,0.99,0.9640000000000001,0.934,0.965552451893234
344,Isomap,x32data,_train,LRG,NONE,NONE,0.938,0.932,0.33,0.914,0.506,0.28200000000000003,0.6333333333333334
345,Isomap,x32data,_train,MLP,NONE,NONE,0.98,0.978,0.86,0.978,0.914,0.8480000000000001,0.9188795779019244
346,Isomap,x32data,_train,QDA,NONE,NONE,0.976,0.972,0.9200000000000002,0.974,0.9440000000000002,0.8959999999999999,0.9455338299193048
347,Isomap,x32data,_train,RF,NONE,NONE,0.986,0.984,0.91,0.984,0.944,0.902,0.9477746741154564
348,Isomap,x32data,_train,SGD,NONE,NONE,0.968,0.966,0.8079999999999999,0.966,0.8779999999999999,0.7859999999999999,0.8872098075729362
349,Isomap,x32data,_train,SVM,NONE,NONE,0.8299999999999998,0.91,0.09,0.8699999999999999,0.0,0.0,0.5
350,Isomap,x35data,_train,ABC,NONE,NONE,1.0,1.0,0.984,1.0,0.992,0.984,0.9915409356725146
351,Isomap,x35data,_train,DTREE,NONE,NONE,1.0,1.0,0.992,1.0,0.996,0.992,0.9955409356725148
352,Isomap,x35data,_train,GNB,NONE,NONE,0.998,0.998,0.992,0.998,0.996,0.99,0.9948269794721408
353,Isomap,x35data,_train,KNN,NONE,NONE,1.0,1.0,0.984,1.0,0.992,0.984,0.9918333333333332
354,Isomap,x35data,_train,LRG,NONE,NONE,0.9940000000000001,0.9940000000000001,0.9540000000000001,0.9940000000000001,0.976,0.9540000000000001,0.9753333333333332
355,Isomap,x35data,_train,MLP,NONE,NONE,1.0,1.0,0.992,1.0,0.996,0.992,0.9958333333333332
356,Isomap,x35data,_train,QDA,NONE,NONE,1.0,1.0,0.992,1.0,0.996,0.992,0.9954134897360702
357,Isomap,x35data,_train,RF,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0,0.9997076023391812
358,Isomap,x35data,_train,SGD,NONE,NONE,1.0,1.0,0.992,1.0,0.996,0.992,0.9955409356725148
359,Isomap,x35data,_train,SVM,NONE,NONE,1.0,1.0,0.984,1.0,0.992,0.984,0.9918333333333332
360,Isomap,x38data,_train,ABC,NONE,NONE,0.984,0.984,0.7619999999999999,0.98,0.8619999999999999,0.762,0.8734126984126984
361,Isomap,x38data,_train,DTREE,NONE,NONE,0.954,0.966,0.5760000000000001,0.958,0.654,0.556,0.7702628968253968
362,Isomap,x38data,_train,GNB,NONE,NONE,0.968,0.962,0.7619999999999999,0.962,0.85,0.742,0.8623263888888889
363,Isomap,x38data,_train,KNN,NONE,NONE,0.99,0.99,0.8099999999999999,0.986,0.89,0.812,0.9
364,Isomap,x38data,_train,LRG,NONE,NONE,0.882,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
365,Isomap,x38data,_train,MLP,NONE,NONE,0.976,0.976,0.5740000000000001,0.968,0.732,0.5700000000000001,0.775
366,Isomap,x38data,_train,QDA,NONE,NONE,0.966,0.9259999999999999,0.7140000000000001,0.94,0.8020000000000002,0.664,0.8198412698412699
